,sample,feas,objective_function
0,"[-765.68059116  199.51848918 -468.53601478 -400.53827273 -912.40183209
  710.02309033 -403.41909381  239.19222545  695.6001104   -22.68592963
  136.87419728 -359.79197012  641.28511458  409.06625848  513.67567833
  510.50780742 -353.65705638  766.37487545  769.4080298   862.70300137
  596.37957201  672.96019494 -399.64021503  313.25961343  412.50249177
  832.69142686  118.62658163  803.87475909  497.80804785  290.5632336
  483.85539307  124.4413161   776.25453546  494.50909465 -419.55070639
 -276.34295737 -791.42835554  995.11601969  611.79300044 -812.18667839
  976.7648258   610.80838788  919.12577373   67.05347701  352.27128804
 -851.44746335  761.30148867  582.28978251  -24.24311065  416.93026647
  976.35043652  183.66672199  -46.33679576  818.33301531   30.00217554
  477.65407626  540.48979706 -923.98828263 -627.47105513  115.13255175
 -667.53340878  891.65590093  455.0625548   755.85648561  801.83759308
  195.03189125  102.17745675   18.51040939 -250.86546091  158.07183951
  831.77872358  545.84713969  973.30251855  592.76780552  149.57784448
  669.0855592  -951.43935146 -422.29559737  368.40713818  373.0997308
  444.00963906  855.74023578  436.94820497  419.07272717 -690.83298894
  888.82704001  182.89599658  305.0026369   303.47476976 -679.73543699
  259.12118478  744.16839878 -524.16731771 -987.96945207  431.72270028]",0,
0,"[-281.78925509 -535.87648845  336.00543181  364.52948321 -215.96965083
 -104.50344199  982.11649425  932.43401093 -456.41503732 -309.5839665
  747.36325888 -244.64638826  728.60781089  701.22445052  771.04340634
  234.84412482  827.34541019 -301.89769673  173.39211372  720.39397141
   57.25720305  140.12059559 -161.60528743  416.62551355  463.2878517
  602.02733495  239.727492    375.04760803  502.67822276  412.09060005
  127.66046934  103.04668481   98.58541766   88.47684718  604.08261039
 -628.33086301  281.19794136  177.88571187  899.96991096 -112.79521343
  841.93573117  316.34174825  854.54231694  490.01755872  988.43597913
 -740.31589352  535.05094476  702.6886182   598.23221552  296.53286207
  898.97660356   47.2594379   317.26299201  839.08636012  303.97545939
   86.40926105  117.72262293 -162.97718525  -41.53895679   23.91614808
 -960.88686266  535.34300277  159.83854684 -244.04523817  302.02384504
  472.58290818  389.64518335  480.61210343  692.32409651 -275.09092108
  610.31339576  171.48353626  568.01454313  949.54216264 -885.74611383
  648.96094831 -454.30662582   69.34662267  661.22907147  965.98391752
  629.28259607 -803.89856762  751.15822147  183.38318705 -601.66987734
  -86.61953028  757.53584144   71.62592729  859.98073517  907.41417274
    1.37608685   37.78361845  811.75724543  143.71280737 -768.12022948]",0,
0,"[ 7.03634111e+02 -8.17004779e+02 -7.20251423e+02 -6.07650803e+02
  7.10027281e+02  4.04979555e+02  2.56344703e+02  8.66743369e+02
  6.79190011e+02  4.86558801e+02  1.08857472e+02  1.47890009e+02
  4.33810593e+02  8.04877781e+02  3.88058412e+02  5.64304281e+01
 -7.99343074e+02 -4.24129495e+02  8.45775942e+02  5.75069757e+02
  3.51042846e+02  5.80297174e+02 -3.01084153e+02  9.29361495e+01
  7.04715978e+02  2.74103660e+02  5.04517935e+02  9.87123214e+02
  8.29080591e+02  2.62942353e+02 -1.61897083e+02  6.05178534e+02
  8.33182447e+02  8.44814728e+02 -9.73231750e+02  3.86969010e+02
  6.34145119e+02  4.14468522e+02  7.38499570e+02  6.92912572e+02
  9.19401028e+02  1.01968054e+02  4.86299236e+02  7.12156961e+02
  4.98241492e+02 -3.82391943e+01  9.22849512e+02 -2.54538890e+02
  9.93575578e+01  9.53060375e+02  2.76746868e+02  5.68464372e+02
  4.57620336e+02  3.91257325e+02  6.09451161e+01 -2.72685298e+02
  8.14842540e+02 -6.62248930e+02 -2.98845731e+01  3.86801891e+02
 -2.48795718e+02  4.70375807e+02  7.25383562e+02  2.76609452e+02
  4.29779819e+02  3.32682511e+02  7.26095683e+02  6.47476516e+02
  6.21061462e+02  4.23139014e+02  7.15256942e+02  4.67053741e+02
  3.32597445e+02 -5.69034444e+02  2.18470826e+02  5.43101267e+02
 -5.99529420e+01  8.40461849e-01  5.81587460e+02  4.61364062e+02
  2.76720236e+01 -6.88922823e+02  2.80882724e+02 -6.34353686e+01
  7.33100015e+02 -6.88432424e+01  6.36658294e+02  8.88188556e+02
  7.23367276e+02 -9.23252973e+02 -4.87259076e+02  4.69569536e+02
 -8.65412747e+02  1.94094540e+02  4.71619002e+02]",0,
0,"[ 1.88180245e+02  5.05661693e+02 -5.36671103e+02  1.85118199e+01
 -7.77373851e+02  2.60266541e+02  2.89949094e+02  8.93326396e+02
  5.16023253e+02  7.89765620e+02  3.94290338e+02  9.31422319e+02
  2.17354180e+02  2.33866206e+02  2.01252468e+02  8.36440971e+02
 -7.84929492e+02  8.03477582e+02  9.09919283e+02  7.06609112e+02
  8.78404084e+02  8.40963378e+02 -2.60010658e+02  7.62787165e+02
  7.06470850e+02  9.21637625e+01  4.59363735e+02  6.43078601e+02
  4.63808975e+02  7.22533981e-01  4.31643359e+02  1.90048476e+02
  3.64456114e+02  6.13129273e+02  4.27249359e+02  1.70446554e+02
  4.92606562e+02  2.65562843e+02  6.86267457e+02 -7.54361821e+02
  9.05353465e+01  9.28831717e+02  6.96159468e+01  3.94471999e+02
  6.34402173e+02  9.88990389e+02  8.45711351e+02 -3.06852451e+02
  9.05078971e+01  3.31962262e+02  3.52791367e+02  7.94808507e+02
 -2.90847721e+01  6.44805758e+02  8.83162015e+02 -5.21133247e+02
  7.40299778e+02 -8.23203905e+02 -5.05489333e+02  9.39737613e+02
  8.74410489e+02  3.65118137e+02  1.96257359e+02 -9.64218819e+02
  8.13505224e+02  7.97100613e+02  1.73379721e+02  3.79432839e+02
  9.30479675e+02  8.69328580e+02  7.39233618e+02  9.93885154e+02
  2.11467846e+01  2.22772002e+01 -7.66320365e+02  6.51589193e+02
 -3.25106829e+02  3.45087957e+02  3.91042374e+02  5.03864276e+02
  7.66960058e+02  6.25106389e+01  9.87775084e+02  8.27483474e+02
 -6.69726413e+02  8.37574598e+02  6.60179475e+02  3.73967533e+02
  7.84202974e+02 -2.00999813e+02 -6.33915524e+02  8.72659118e+02
 -1.67991581e+02 -7.79370695e+02 -9.88282300e+01]",0,
0,"[ 144.8725293  -874.91292821  949.54255793  329.79906305 -432.43100533
  658.84596318 -978.14500608  389.16669976  267.15964213   97.32472714
  748.80618964 -172.75435448  712.49832925  653.32659483  738.78142669
  285.86284655  -78.23655131  295.68379928 -329.60987071  394.28216115
  647.49338068  341.3606784   -14.65546737  365.90025263  193.46119423
  243.00791294  954.02996313  199.14367779  192.70548521  940.12586986
 -653.92699389 -488.20256612  836.04834793  911.69425091 -424.61817733
  -80.95870948   25.0176381   310.37909869  763.34161124  463.17228333
  459.6847572   880.93245889  128.81595398  274.87785438  401.27157276
  523.14567017  122.92022875 -820.22922887  451.15032373  168.16002599
   34.61731993  397.25342544 -372.15660833   33.39262397  465.2374563
  860.03488469  322.7344832   398.65790899 -360.26996731  239.81861886
 -894.82454418  629.81284939  105.57053138  151.90757772  620.69986405
  902.25322402  476.59404097  881.90678141  985.01135373  219.08759947
  246.46403597  409.88791982  441.56374934 -252.97608983 -190.33866073
  929.88100594 -297.09214215 -131.44830154  361.56732916  886.03459871
  795.06672921 -945.17530628  183.95897406  957.56448143   70.73617861
  270.62314472   87.63201679  378.60573824  295.92209809  177.87832885
  295.16578913  577.1871389    31.6616363  -273.98085266  710.83762252]",0,
0,"[-366.96914416  815.58780972   67.20908232 -710.33259637 -407.11092689
  514.82062059  109.20057562  695.21055107  -87.67438744 -409.728164
  864.71184678  659.22092263  680.83555921 -852.73137746  610.90886672
  743.96184062 -568.89199373 -566.08295068  732.09115116  400.43677583
  290.54317365  875.19839554 -817.91309179  841.6666073   479.05891643
  206.07388378  107.06449088  891.1750271   479.45155175  791.78583499
  -38.41502948  -33.82329504  724.97931821  411.66701998  268.92354322
 -587.84937205  -27.55746786  899.63256619  134.19142574 -154.31195722
  921.64255876  189.3525981    58.71344496  206.50029141  243.24209307
  836.05514334  770.83179237  626.97579388  809.62667926  887.89155886
   19.80000876  189.38088861 -196.77325042  294.8215702    91.37002946
  321.05396335  746.30758633  269.59748676  877.42114623  515.52637391
  628.29959259  550.55259271  801.09249992  779.38311279  978.37406051
  879.29821796  475.47694173  593.88473533  695.26467204   -3.24237098
  470.40545257   84.3295895   963.144858   -693.41412648  -30.20870966
  526.71316557  470.55407478 -451.64805524    1.78064363  166.74979808
  696.96550151 -425.86828734  486.08736646 -115.33301932 -333.01590105
   96.65610149  658.52215183  807.57178179  683.632533    101.51857927
 -315.58668463  960.58767985 -994.74976875   58.66184838 -472.96892718]",0,
0,"[-106.31027249  411.74302593  717.14685672 -768.54953527 -399.75127156
 -327.53369222  378.04641839  496.82631981   62.00622655  998.66714536
  118.32610614  705.16562435  322.33936103 -118.6261999   696.60411784
  374.16366167   19.0881976   223.46361157 -160.08295014  818.0616738
   23.51928169  413.42056963  353.54845196  521.2955063   849.41085553
  906.14542939  627.16653192  959.99722439  690.47187611  317.76397252
 -219.05113389 -674.61163046  756.25268587    8.66382469 -177.46153616
  970.1440654   663.87705755  946.30521911   79.00646974 -417.87230677
  467.79406937  528.39066361  761.9065958   900.38918163  212.32587482
 -486.99993069  435.84186865  657.66528584  726.18231856  669.79511767
  837.75435147  662.63610577  758.15078732   97.65461143  602.81860403
 -765.79084293  917.83951879 -354.44086854  -11.03189922  628.92600765
 -352.45466659  746.52029585  532.67862161 -932.03096764  674.99284661
  565.30597683  133.51589884  789.41890736 -394.8136324   161.3535186
  971.42532281  547.33402938  931.96392186 -297.39321506  474.2892477
  799.13425326  110.11170554 -150.917215     43.84038282  417.80120068
  626.86031391 -350.46788793  295.1880686  -681.54154895   60.19734393
 -576.52505327  517.91221266  885.14497317  224.2530573   286.09108801
 -551.22454674  370.39765548  953.94960047  480.98657114 -918.87942199]",0,
0,"[ -16.84344832  695.13450566  365.9055261   161.61880376 -241.57346033
 -180.08165861  383.40619623  431.42739466 -353.36292813  248.30672066
  196.41908985 -196.99307607  919.50575841 -597.65590669  645.42365839
  694.52995694  768.7668754  -457.52137159  381.22238664  787.19377281
  726.96607743  345.50474124  -25.79336502  877.82593987  335.17666402
  275.57924991  563.77715144  757.17521984  480.53787621  437.93319013
   32.87244411 -178.0216819   742.78608094  329.26757704 -226.04386606
  431.43925659   43.77706097  306.95550458  505.89772406  641.72463741
  537.59803464  670.49140167  687.81669714    5.5645229   144.87816881
  793.69786543  985.80709906 -911.48257388  372.93854517   65.33546083
  839.34480526  820.17350312  666.10553453  690.68857003   64.51511102
  997.66570338  834.84993021 -536.37757943  752.94036352  897.32341422
 -561.55222033  185.63759198  917.98139512  586.9425279   322.50875456
  926.82216058   28.98552034  456.00625916 -401.94692097  638.9934146
  863.89229552  479.05995998  646.16776504  417.02259517  816.80502706
  574.27495604  898.95098876  542.31741162  881.27073968  652.82697721
  652.64401153 -573.26804444  678.84288833 -978.69314794  806.78010729
  134.04274156  677.17854196  142.79335322  648.38950353 -311.28915944
  986.3705097   909.7418427   636.79238628  488.26606255  663.45467071]",0,
0,"[-222.52567952  816.4688275  -667.95565206  218.13859387  349.99325244
 -163.10254767  -93.1300223   894.8938173  -824.88355221  299.79283277
  985.36674114  170.62729256   64.33669125 -579.00760518  687.58487855
  216.32446011  273.52862757  227.92418131 -435.47809947  575.53319774
  848.20825176  366.00630601  228.1862432   736.57712186  234.87061142
  931.39728073  649.25399994  106.47336669  770.65900041  698.97838643
   21.14383505  373.54981344  846.97777922   16.97940826  615.04073807
  704.20648572 -161.21608612  468.11332055  292.851342    313.56954537
  765.23302051  228.86933619  868.37428111  658.88871292  899.75299289
  903.05580214  715.96824911  352.40790663  900.03462001  261.27487084
  641.30303001  224.05084896 -954.54802411   81.71302695  721.96369218
 -199.84551411  504.15002205 -179.71562071 -111.50132644  751.71365157
 -818.00722276   13.63738758  828.89272159  485.39527211  288.38220212
  484.51696591  512.3200836    25.60122114  407.73593985  556.99595841
   81.8153012   179.29393512   51.55742606 -251.4160578  -791.13674471
  306.39782116 -381.62509143 -351.07690941  945.21030467  183.30795487
  822.58494583  328.09149686   37.02257491 -669.32692421  839.63575071
  450.06270681  966.66843585  895.21283693  339.90587826 -744.70833543
   35.7578366   685.79737683  472.58237215 -535.1871441   815.30358715]",0,
0,"[ 999.86703223 -616.97221794  173.07114242  658.54956871  768.54927173
  233.76666816  -50.70815128  666.91800498  941.11064496 -194.33499334
   57.71664492  773.48216227  280.69397905 -758.29937388  524.56894741
  557.05451897 -503.47285633 -636.49194911   11.86691231   92.21510344
  448.08281835  765.32553359  217.68826984  668.75785642  809.57118496
  552.54680268   90.47992621  910.83943076  764.93775962   96.81377146
  737.95713822  270.98415105  799.33149619  875.34826288  -12.54733353
 -529.1776799  -841.64359035  852.24644823  995.86993509 -758.15989092
  828.15828039  318.15138019  363.02583541  298.55809605  160.8062143
 -733.86840725  628.16804015  976.06747318 -169.40849467  749.59966431
  935.68350094  975.29454113  -67.46441304  609.61632641  275.26492789
  406.07650823  164.21337511 -627.41864984  -37.17822165  133.03294324
 -824.90798983  465.20858321  936.02530916  597.0084772   117.04540956
  127.42440123   12.93653285  710.23394974  686.84980844   64.32164341
  774.61613142  985.70722582  160.03776117  408.52521962 -188.35985145
  671.98367509 -369.93188162 -887.4871492   261.22020313  832.96698221
  104.57800411  188.11230716  561.87094027 -331.77839475 -383.03703296
 -658.3246667   213.99869279  461.87439477  497.26074198  632.39848075
 -930.59442742  524.45400568  -71.00787249 -942.53011789   69.76480898]",0,
0,"[ 917.79358111 -518.97342347  844.32396615  -85.07456809  853.27479623
  299.43622083  318.5066856   287.2229573   506.85795155  772.68001581
   89.0058083   826.77108083  707.12715947   62.76684363  505.73019711
  548.19132206  260.87631675   92.20894419 -729.52262094  404.65998321
  568.05137574  179.01436674  756.08701064  655.1144783   800.86148773
  122.03014994  405.58684044  966.70319785  162.14634877  410.50537258
 -553.58609006 -237.7471278   269.97875719  922.2778692   124.61167465
  338.10811139  730.89843973  642.40541472  685.51587648  398.53310204
  748.62809587  374.88390119  622.91115936  780.57255352   37.27480483
  -50.44465673  368.7516537   315.27879408 -309.58937325  266.33686811
  884.97614878  301.88495046  794.90922105  854.48883292  692.38938103
  378.72729634  800.28654714  123.11259733 -501.38202531  526.29876682
  594.08929464   44.78704285  529.22409401 -941.41061117  332.79489229
  530.48227076  785.69593766  996.5048986  -998.9585866  -697.71860942
  815.89107684  921.45333611  264.24641052   60.93139626 -523.8970721
  946.28065513  518.27345661  172.0259502   857.66357992  288.57480667
  193.12506184 -784.67000891  498.93657651 -259.28297009 -522.60162622
 -769.92942031  355.99951573  263.24913948  451.55808902  -78.24959169
 -974.71659504  621.12316796  721.68817139  880.48052808 -212.15167048]",0,
